태양광명,호기,년월일,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
경상대,1,2019-07-08,0,0,0,0,0,0,26.64,127.44,304.56,423.36,421.2,504.72,586.08,458.64,253.44,169.2,149.04,77.04,43.2,3.6,0,0,0,0
경상대,1,2019-07-09,0,0,0,0,0,0.72,28.08,138.24,261.36,372.96,277.92,527.04,388.08,131.04,203.04,232.56,203.04,91.44,18.72,6.48,0,0,0,0
경상대,1,2019-07-10,0,0,0,0,0,0,2.16,35.28,66.96,77.04,69.12,164.16,86.4,136.08,48.24,41.76,23.76,14.4,6.48,0,0,0,0,0
경상대,1,2019-07-11,0,0,0,0,0,0,10.8,85.68,181.44,298.8,263.52,403.92,431.28,370.8,412.56,394.56,412.56,255.6,63.36,7.2,0,0,0,0
경상대,1,2019-07-12,0,0,0,0,0,1.44,30.24,127.44,272.16,442.08,535.68,481.68,517.68,627.12,419.76,443.52,307.44,122.4,46.08,3.6,0,0,0,0
경상대,1,2019-07-13,0,0,0,0,0,0,7.92,38.88,57.6,102.96,150.48,186.48,146.88,131.76,233.28,272.16,288.72,277.92,74.88,5.76,0,0,0,0
경상대,1,2019-07-14,0,0,0,0,0,0,30.96,106.56,255.6,405.36,407.52,454.32,408.96,239.04,402.48,366.48,159.12,99.36,7.92,0,0,0,0,0
경상대,1,2019-07-15,0,0,0,0,0,0,36.72,93.6,231.84,272.88,262.8,340.56,300.24,449.28,550.8,477.36,348.48,165.6,58.32,2.16,0,0,0,0
경상대,1,2019-07-16,0,0,0,0,0,0.72,41.04,69.84,190.8,237.6,474.48,594,511.92,469.44,390.96,318.96,227.52,213.84,80.64,5.76,0,0,0,0
경상대,1,2019-07-17,0,0,0,0,0,1.44,39.6,151.2,267.84,312.48,424.8,506.88,624.24,574.56,506.88,397.44,244.8,136.8,42.48,0.72,0,0,0,0
경상대,1,2019-07-18,0,0,0,0,0,0,3.6,8.64,82.8,77.76,124.56,149.04,141.84,151.2,200.16,109.44,46.8,32.4,18,1.44,0,0,0,0
경상대,1,2019-07-19,0,0,0,0,0,0,0.72,14.4,46.8,58.32,33.12,17.28,19.44,19.44,25.2,9.36,31.68,12.24,2.88,0,0,0,0,0
경상대,1,2019-07-20,0,0,0,0,0,0,2.88,27.36,18,37.44,63.36,168.48,76.32,66.24,49.68,41.04,12.24,0.72,0,0,0,0,0,0
경상대,1,2019-07-21,0,0,0,0,0,0,0,12.24,73.44,223.2,275.04,316.8,406.8,283.68,159.84,187.92,233.28,191.52,72,7.92,0,0,0,0
경상대,1,2019-07-22,0,0,0,0,0,0.72,35.28,55.44,214.56,381.6,493.92,501.84,565.2,465.12,349.2,461.52,344.16,198,55.44,1.44,0,0,0,0
경상대,1,2019-07-23,0,0,0,0,0,0.72,33.84,88.56,222.48,399.6,504.72,568.8,640.08,524.16,538.56,469.44,354.24,216,78.48,4.32,0,0,0,0
경상대,1,2019-07-24,0,0,0,0,0,0,26.64,78.48,234,302.4,257.76,251.28,311.76,276.48,195.12,175.68,222.48,59.04,20.16,2.16,0,0,0,0
경상대,1,2019-07-25,0,0,0,0,0,0,0,13.68,95.76,115.92,102.24,114.48,197.28,316.08,327.6,190.08,275.76,93.6,70.56,5.04,0,0,0,0
경상대,1,2019-07-26,0,0,0,0,0,0,10.8,61.2,193.68,177.84,396.72,431.28,173.52,257.04,354.96,235.44,116.64,95.04,18.72,0,0,0,0,0
경상대,1,2019-07-27,0,0,0,0,0,0.72,13.68,29.52,102.96,91.44,65.52,87.84,149.76,106.56,181.44,64.08,112.32,102.24,31.68,0.72,0,0,0,0
경상대,1,2019-07-28,0,0,0,0,0,0,13.68,93.6,208.08,196.56,445.68,534.24,618.48,529.92,387.36,401.76,344.16,150.48,51.12,4.32,0,0,0,0
경상대,1,2019-07-29,0,0,0,0,0,0,15.84,93.6,216.72,313.2,526.32,563.04,425.52,539.28,549.36,485.28,328.32,230.4,72.72,4.32,0,0,0,0
경상대,1,2019-07-30,0,0,0,0,0,0,38.16,125.28,276.48,386.64,417.6,529.2,603.36,587.52,548.64,516.24,382.32,218.16,79.2,4.32,0,0,0,0
경상대,1,2019-07-31,0,0,0,0,0,0,25.92,115.2,252.72,310.32,490.32,370.8,620.64,616.32,576,491.04,373.68,213.84,58.32,2.16,0,0,0,0
경상대,1,2019-08-01,0,0,0,0,0,0,17.28,98.64,268.56,407.52,533.52,547.2,549.36,596.16,565.92,496.8,375.12,213.12,59.76,2.88,0,0,0,0
경상대,1,2019-08-02,0,0,0,0,0,0,21.6,108,274.32,420.48,524.16,460.8,584.64,546.48,519.84,465.84,390.96,212.4,57.6,1.44,0,0,0,0
경상대,1,2019-08-03,0,0,0,0,0,0,33.12,79.92,268.56,384.48,501.84,562.32,570.96,578.16,437.04,290.88,256.32,110.16,47.52,3.6,0,0,0,0
경상대,1,2019-08-04,0,0,0,0,0,0,24.48,123.84,264.96,386.64,470.88,544.32,574.56,596.88,488.16,416.88,346.32,189.36,54.72,3.6,0,0,0,0
경상대,1,2019-08-05,0,0,0,0,0,0,24.48,92.16,261.36,400.32,501.12,552.96,576.72,545.04,496.8,441.36,285.12,165.6,62.64,4.32,0,0,0,0
경상대,1,2019-08-06,0,0,0,0,0,0,18,71.28,214.56,320.4,210.24,188.64,180.72,262.8,192.96,123.84,23.04,19.44,8.64,0,0,0,0,0
경상대,1,2019-08-07,0,0,0,0,0,0,13.68,86.4,281.52,389.52,478.8,592.56,610.56,609.12,578.16,499.68,365.04,198.72,46.08,0.72,0,0,0,0
경상대,1,2019-08-08,0,0,0,0,0,0,33.84,131.76,217.44,335.52,522,478.08,612,576,569.52,504.72,200.88,151.2,46.08,0.72,0,0,0,0
경상대,1,2019-08-09,0,0,0,0,0,0,23.04,110.88,237.6,398.88,494.64,558,468,370.8,466.56,351.36,244.08,153.36,48.24,1.44,0,0,0,0
경상대,1,2019-08-10,0,0,0,0,0,0,20.88,95.76,288,362.88,497.52,542.88,527.04,538.56,353.52,517.68,390.96,223.2,52.56,0,0,0,0,0
경상대,1,2019-08-11,0,0,0,0,0,0,22.32,61.2,213.84,421.92,565.92,627.12,633.6,646.56,537.12,481.68,341.28,42.48,9.36,0,0,0,0,0
경상대,1,2019-08-12,0,0,0,0,0,0,7.92,30.96,120.24,139.68,90.72,156.24,97.92,113.76,160.56,298.8,167.04,90,19.44,0,0,0,0,0
경상대,1,2019-08-13,0,0,0,0,0,0,15.12,85.68,245.52,326.16,465.12,414.72,439.2,551.52,499.68,189.36,228.96,40.32,44.64,0,0,0,0,0
경상대,1,2019-08-14,0,0,0,0,0,0,14.4,73.44,240.48,361.44,336.96,362.88,544.32,387.36,417.6,395.28,429.12,211.68,52.56,0,0,0,0,0
경상대,1,2019-08-15,0,0,0,0,0,0,23.04,64.08,54,111.6,144.72,156.24,177.12,247.68,444.24,273.6,175.68,46.08,17.28,0,0,0,0,0
경상대,1,2019-08-16,0,0,0,0,0,0,18,108.72,167.04,259.2,558,538.56,532.08,550.8,472.32,501.84,378,208.08,48.96,0.72,0,0,0,0
경상대,1,2019-08-17,0,0,0,0,0,0,18.72,109.44,277.92,432.72,547.92,608.4,637.2,624.96,587.52,503.28,367.2,183.6,43.92,0,0,0,0,0
경상대,1,2019-08-18,0,0,0,0,0,0,6.48,92.88,190.8,293.76,487.44,502.56,508.32,596.16,524.88,441.36,280.8,187.2,49.68,0.72,0,0,0,0
경상대,1,2019-08-19,0,0,0,0,0,0,11.52,100.8,242.64,370.08,401.04,473.76,498.24,286.56,226.08,119.52,184.32,66.96,46.08,1.44,0,0,0,0
경상대,1,2019-08-20,0,0,0,0,0,0,11.52,104.4,182.16,327.6,303.84,419.76,296.64,209.52,221.76,79.2,108,169.2,36.72,0,0,0,0,0
경상대,1,2019-08-21,0,0,0,0,0,0,4.32,38.88,105.84,142.56,203.76,210.96,243.36,274.32,150.48,52.56,60.48,41.76,0,0,0,0,0,0
경상대,1,2019-08-22,0,0,0,0,0,0,1.44,16.56,74.16,7.2,13.68,28.8,207.36,332.64,278.64,447.84,298.8,169.92,32.4,0,0,0,0,0
경상대,1,2019-08-23,0,0,0,0,0,0,7.2,52.56,59.04,131.04,95.76,187.2,190.08,445.68,439.92,275.76,271.44,163.44,38.88,0,0,0,0,0
경상대,1,2019-08-24,0,0,0,0,0,0,4.32,105.84,275.76,399.6,451.44,591.84,491.76,367.2,324,421.92,224.64,57.6,18.72,0,0,0,0,0
경상대,1,2019-08-25,0,0,0,0,0,0,0.72,36.72,88.56,118.8,166.32,167.76,208.8,246.24,231.12,181.44,133.92,95.04,19.44,0,0,0,0,0
경상대,1,2019-08-26,0,0,0,0,0,0,6.48,105.84,259.92,430.56,544.32,595.44,583.92,619.2,412.56,365.04,343.44,120.96,14.4,0,0,0,0,0
경상대,1,2019-08-27,0,0,0,0,0,0,1.44,11.52,44.64,42.48,114.48,18.72,8.64,26.64,88.56,105.12,102.96,58.32,0.72,0,0,0,0,0
경상대,1,2019-08-28,0,0,0,0,0,0,1.44,12.96,29.52,103.68,178.56,162.72,339.84,347.76,243.36,187.2,62.64,19.44,30.24,0.72,0,0,0,0
경상대,1,2019-08-29,0,0,0,0,0,0,0,0.72,12.96,35.28,164.16,116.64,105.12,70.56,79.92,82.08,68.4,45.36,1.44,0,0,0,0,0
경상대,1,2019-08-30,0,0,0,0,0,0,4.32,70.56,284.4,442.8,560.88,606.96,655.2,439.92,542.16,506.88,345.6,79.2,28.8,0,0,0,0,0
경상대,1,2019-08-31,0,0,0,0,0,0,18.72,100.8,161.28,280.8,401.04,555.84,565.2,629.28,528.48,476.64,240.48,74.88,20.88,0,0,0,0,0
경상대,1,2019-09-01,0,0,0,0,0,0,10.08,69.84,151.2,141.12,165.6,145.44,180,138.96,57.6,44.64,27.36,17.28,2.16,0,0,0,0,0
경상대,1,2019-09-02,0,0,0,0,0,0,2.16,20.16,18.72,45.36,40.32,31.68,44.64,119.52,90.72,58.32,28.08,7.92,0,0,0,0,0,0
경상대,1,2019-09-03,0,0,0,0,0,0,0,0,0.72,0.72,30.24,140.4,151.2,227.52,202.32,145.44,59.76,16.56,0,0,0,0,0,0
경상대,1,2019-09-04,0,0,0,0,0,0,7.2,18,133.92,86.4,118.8,72,130.32,108,102.96,120.96,48.24,43.92,2.16,0,0,0,0,0
경상대,1,2019-09-05,0,0,0,0,0,0,6.48,48.96,115.92,210.96,284.4,318.24,271.44,194.4,360,266.4,301.68,165.6,15.84,0,0,0,0,0
경상대,1,2019-09-06,0,0,0,0,0,0,4.32,112.32,159.84,195.84,217.44,351.36,367.92,279.36,309.6,381.6,137.52,36.72,3.6,0,0,0,0,0
경상대,1,2019-09-07,0,0,0,0,0,0,0,14.4,69.12,79.92,121.68,113.04,97.92,165.6,164.88,162.72,159.84,43.2,7.2,0,0,0,0,0
경상대,1,2019-09-08,0,0,0,0,0,0,3.6,46.8,136.8,167.76,385.92,339.12,426.24,403.2,411.12,195.84,141.84,46.8,2.16,0,0,0,0,0
경상대,1,2019-09-09,0,0,0,0,0,0,0.72,56.16,263.52,301.68,398.88,373.68,349.2,406.08,352.8,154.08,72.72,81.36,6.48,0,0,0,0,0
경상대,1,2019-09-10,0,0,0,0,0,0,6.48,84.24,205.92,401.04,365.04,318.96,384.48,366.48,392.4,439.92,295.2,122.4,15.12,0,0,0,0,0
경상대,1,2019-09-11,0,0,0,0,0,0,4.32,32.4,123.12,300.24,391.68,365.76,430.56,280.08,185.04,288,309.6,86.4,6.48,0,0,0,0,0
경상대,1,2019-09-12,0,0,0,0,0,0,0,14.4,38.16,41.04,48.24,111.6,207.36,156.24,169.2,97.2,38.16,12.24,1.44,0,0,0,0,0
경상대,1,2019-09-13,0,0,0,0,0,0,7.2,100.08,292.32,452.88,568.8,665.28,601.2,496.08,515.52,372.24,312.48,97.2,8.64,0,0,0,0,0
경상대,1,2019-09-14,0,0,0,0,0,0,6.48,101.52,288,452.16,555.12,604.08,618.48,606.96,467.28,459.36,253.44,59.04,5.76,0,0,0,0,0
경상대,1,2019-09-15,0,0,0,0,0,0,3.6,87.12,256.32,335.52,222.48,355.68,582.48,544.32,346.32,423.36,121.68,37.44,1.44,0,0,0,0,0
경상대,1,2019-09-16,0,0,0,0,0,0,5.04,53.28,232.56,374.4,530.64,584.64,620.64,594,498.24,228.24,278.64,66.24,5.04,0,0,0,0,0
경상대,1,2019-09-17,0,0,0,0,0,0,5.04,100.08,288,457.92,568.08,630.72,648,629.28,582.48,461.52,315.36,129.6,7.2,0,0,0,0,0
경상대,1,2019-09-18,0,0,0,0,0,0,1.44,55.44,162,412.56,518.4,612,637.2,624.96,573.84,476.64,314.64,124.56,7.2,0,0,0,0,0
경상대,1,2019-09-19,0,0,0,0,0,0,7.92,102.24,277.2,378.72,494.64,432,423.36,519.84,466.56,418.32,305.28,115.2,5.76,0,0,0,0,0
경상대,1,2019-09-20,0,0,0,0,0,0,0.72,25.2,138.24,388.08,617.76,612,519.12,470.88,347.76,268.56,131.04,38.16,0.72,0,0,0,0,0
경상대,1,2019-09-21,0,0,0,0,0,0,0,6.48,27.36,64.08,72,104.4,86.4,19.44,23.76,20.16,3.6,1.44,0,0,0,0,0,0
경상대,1,2019-09-22,0,0,0,0,0,0,0,1.44,10.8,19.44,30.96,38.88,41.76,23.76,12.24,10.08,2.16,0,0,0,0,0,0,0
경상대,1,2019-09-23,0,0,0,0,0,0,2.88,52.56,102.24,153.36,154.08,198.72,198.72,109.44,71.28,101.52,58.32,8.64,0,0,0,0,0,0
경상대,1,2019-09-24,0,0,0,0,0,0,2.16,36.72,132.48,399.6,560.88,627.84,646.56,631.44,529.92,357.12,244.08,89.28,6.48,0,0,0,0,0
경상대,1,2019-09-25,0,0,0,0,0,0,4.32,108,264.24,419.04,506.88,555.84,466.56,460.8,319.68,261.36,205.2,43.2,0,0,0,0,0,0
경상대,1,2019-09-26,0,0,0,0,0,0,7.2,79.2,263.52,429.84,550.08,594.72,606.24,464.4,0,0,0,0,0,0,0,0,0,0
경상대,1,2019-09-27,0,0,0,0,0,0,0.72,64.08,246.96,284.4,264.24,385.2,302.4,244.08,152.64,54,41.04,16.56,0,0,0,0,0,0
경상대,1,2019-09-28,0,0,0,0,0,0,0,2.16,55.44,107.28,191.52,224.64,208.8,338.4,171.36,145.44,90.72,29.52,0.72,0,0,0,0,0
경상대,1,2019-09-29,0,0,0,0,0,0,0,23.04,66.96,154.8,295.92,458.64,592.56,532.8,465.84,392.4,251.28,73.44,1.44,0,0,0,0,0
경상대,1,2019-09-30,0,0,0,0,0,0,0,25.92,100.08,179.28,228.24,375.84,243.36,334.8,371.52,405.36,249.84,72,0.72,0,0,0,0,0
경상대,1,2019-10-01,0,0,0,0,0,0,0,0,0,3.6,57.6,133.92,188.64,72,30.96,33.84,14.4,3.6,0,0,0,0,0,0
경상대,1,2019-10-02,0,0,0,0,0,0,0,0,2.88,10.08,2.16,0,2.16,29.52,21.6,2.88,1.44,0,0,0,0,0,0,0
경상대,1,2019-10-03,0,0,0,0,0,0,1.44,105.12,262.8,384.48,544.32,603.36,581.76,451.44,204.48,192.24,251.28,66.96,0,0,0,0,0,0
경상대,1,2019-10-04,0,0,0,0,0,0,0.72,30.24,154.8,424.08,529.92,582.48,616.32,605.52,545.04,408.96,233.28,42.48,0,0,0,0,0,0
경상대,1,2019-10-05,0,0,0,0,0,0,0,66.96,187.2,277.2,267.12,478.08,362.88,357.84,369.36,283.68,150.48,51.12,0,0,0,0,0,0
경상대,1,2019-10-06,0,0,0,0,0,0,0,62.64,196.56,223.92,346.32,390.96,548.64,562.32,249.12,181.44,221.04,35.28,0,0,0,0,0,0
경상대,1,2019-10-07,0,0,0,0,0,0,0,3.6,40.32,79.2,146.88,213.84,121.68,58.32,36,18.72,4.32,0,0,0,0,0,0,0
경상대,1,2019-10-08,0,0,0,0,0,0,1.44,33.12,120.96,301.68,501.84,583.92,580.32,576.72,524.88,419.04,239.04,53.28,0,0,0,0,0,0
경상대,1,2019-10-09,0,0,0,0,0,0,1.44,94.32,298.8,472.32,584.64,639.36,653.76,635.04,530.64,411.84,263.52,54.72,0,0,0,0,0,0
경상대,1,2019-10-10,0,0,0,0,0,0,1.44,87.12,287.28,453.6,546.48,599.76,622.8,601.2,533.52,419.04,234.72,43.2,0,0,0,0,0,0
경상대,1,2019-10-11,0,0,0,0,0,0,0.72,80.64,264.96,431.28,541.44,607.68,618.48,596.88,530.64,412.56,232.56,41.76,0,0,0,0,0,0
경상대,1,2019-10-12,0,0,0,0,0,0,0.72,67.68,244.8,416.16,542.88,611.28,634.32,612.72,540,410.4,224.64,41.04,0,0,0,0,0,0
경상대,1,2019-10-13,0,0,0,0,0,0,0.72,76.32,267.84,444.24,563.76,624.96,632.88,607.68,515.52,416.88,209.52,36.72,0,0,0,0,0,0
경상대,1,2019-10-14,0,0,0,0,0,0,0.72,76.32,259.92,431.28,542.16,599.76,613.44,586.08,510.48,274.32,146.88,23.76,0,0,0,0,0,0
경상대,1,2019-10-15,0,0,0,0,0,0,0,36,164.88,220.32,210.24,213.84,253.44,367.2,257.04,197.28,173.52,22.32,0,0,0,0,0,0
경상대,1,2019-10-16,0,0,0,0,0,0,0.72,36.72,177.12,273.6,507.6,624.96,639.36,555.84,536.4,375.12,210.24,32.4,0,0,0,0,0,0
경상대,1,2019-10-17,0,0,0,0,0,0,0,39.6,155.52,306,426.96,295.92,419.76,306,315.36,144,59.04,18.72,0,0,0,0,0,0
경상대,1,2019-10-18,0,0,0,0,0,0,0,0.72,17.28,34.56,25.92,51.84,30.96,52.56,22.32,34.56,11.52,0.72,0,0,0,0,0,0
경상대,1,2019-10-19,0,0,0,0,0,0,0,41.04,236.16,426.96,540.72,578.88,620.64,553.68,243.36,181.44,69.84,8.64,0,0,0,0,0,0
경상대,1,2019-10-20,0,0,0,0,0,0,0,61.92,244.8,418.32,534.24,595.44,623.52,547.2,468.72,367.92,216,29.52,0,0,0,0,0,0
경상대,1,2019-10-21,0,0,0,0,0,0,0,64.08,248.4,426.96,547.2,610.56,632.16,596.16,482.4,333.36,131.76,20.16,0,0,0,0,0,0
경상대,1,2019-10-22,0,0,0,0,0,0,0,34.56,196.56,405.36,455.04,531.36,468.72,537.84,495.36,296.64,160.56,20.16,0,0,0,0,0,0
경상대,1,2019-10-23,0,0,0,0,0,0,0,26.64,136.8,201.6,336.96,326.16,280.08,240.48,123.84,60.48,24.48,2.16,0,0,0,0,0,0
경상대,1,2019-10-24,0,0,0,0,0,0,0,28.8,113.04,231.84,176.4,185.04,200.88,283.68,299.52,282.24,135.36,2.16,0,0,0,0,0,0
경상대,1,2019-10-25,0,0,0,0,0,0,0,38.88,92.88,372.24,514.8,560.88,566.64,446.4,295.2,252,134.64,11.52,0,0,0,0,0,0
경상대,1,2019-10-26,0,0,0,0,0,0,0,39.6,216,432,544.32,617.76,631.44,606.24,473.76,272.16,112.32,11.52,0,0,0,0,0,0
경상대,1,2019-10-27,0,0,0,0,0,0,0,55.44,137.52,275.04,388.8,472.32,620.64,563.04,390.24,165.6,121.68,8.64,0,0,0,0,0,0
경상대,1,2019-10-28,0,0,0,0,0,0,0,63.36,213.12,421.92,499.68,583.92,616.32,601.92,514.8,323.28,123.84,12.24,0,0,0,0,0,0
경상대,1,2019-10-29,0,0,0,0,0,0,0,41.04,177.84,325.44,438.48,514.08,532.08,505.44,444.96,316.08,137.52,15.12,0,0,0,0,0,0
경상대,1,2019-10-30,0,0,0,0,0,0,0,54.72,241.2,410.4,535.68,603.36,617.04,592.56,512.64,367.92,163.44,11.52,0,0,0,0,0,0
경상대,1,2019-10-31,0,0,0,0,0,0,0,51.84,228.96,410.4,528.48,586.8,601.92,577.44,506.16,368.64,158.4,11.52,0,0,0,0,0,0
경상대,1,2019-11-01,0,0,0,0,0,0,0,38.88,195.12,360.72,479.52,547.92,568.8,542.16,460.8,323.28,129.6,9.36,0,0,0,0,0,0
경상대,1,2019-11-02,0,0,0,0,0,0,0,38.88,185.76,356.4,463.68,385.92,342.72,338.4,190.08,216.72,107.28,5.76,0,0,0,0,0,0
경상대,1,2019-11-03,0,0,0,0,0,0,0,18.72,83.52,183.6,374.4,542.16,539.28,450.72,455.76,308.88,120.96,7.2,0,0,0,0,0,0
경상대,1,2019-11-04,0,0,0,0,0,0,0,5.04,42.48,138.96,251.28,436.32,526.32,411.84,406.8,184.32,43.2,2.88,0,0,0,0,0,0
경상대,1,2019-11-05,0,0,0,0,0,0,0,13.68,90.72,328.32,504,570.96,583.92,556.56,460.08,311.04,120.24,6.48,0,0,0,0,0,0
경상대,1,2019-11-06,0,0,0,0,0,0,0,36.72,203.76,383.76,505.44,567.36,586.08,556.56,452.88,345.6,114.48,4.32,0,0,0,0,0,0
경상대,1,2019-11-07,0,0,0,0,0,0,0,53.28,162.72,268.56,430.56,402.48,511.92,515.52,434.88,313.92,113.76,4.32,0,0,0,0,0,0
경상대,1,2019-11-08,0,0,0,0,0,0,0,29.52,183.6,364.32,489.6,557.28,586.8,549.36,475.92,335.52,128.16,6.48,0,0,0,0,0,0
경상대,1,2019-11-09,0,0,0,0,0,0,0,32.4,205.2,383.76,508.32,576,585.36,548.64,467.28,323.28,124.56,5.04,0,0,0,0,0,0
경상대,1,2019-11-10,0,0,0,0,0,0,0,18.72,66.24,219.6,181.44,331.92,260.64,353.52,291.6,197.28,83.52,3.6,0,0,0,0,0,0
경상대,1,2019-11-11,0,0,0,0,0,0,0,27.36,183.6,361.44,498.24,572.4,508.32,404.64,498.96,337.68,87.84,4.32,0,0,0,0,0,0
경상대,1,2019-11-12,0,0,0,0,0,0,0,30.96,205.92,388.08,452.88,473.76,516.96,550.8,406.8,285.84,84.96,3.6,0,0,0,0,0,0
경상대,1,2019-11-13,0,0,0,0,0,0,0,5.04,48.96,108.72,174.24,333.36,261.36,88.56,90,173.52,43.92,0.72,0,0,0,0,0,0
경상대,1,2019-11-14,0,0,0,0,0,0,0,27.36,205.2,399.6,539.28,619.92,640.08,602.64,516.96,356.4,132.48,3.6,0,0,0,0,0,0
경상대,1,2019-11-15,0,0,0,0,0,0,0,29.52,195.84,376.56,500.4,562.32,585.36,550.08,470.16,310.32,103.68,2.88,0,0,0,0,0,0
경상대,1,2019-11-16,0,0,0,0,0,0,0,23.76,159.12,248.4,281.52,506.88,498.24,527.76,439.92,280.08,96.48,3.6,0,0,0,0,0,0
경상대,1,2019-11-17,0,0,0,0,0,0,0,2.16,18,39.6,50.4,11.52,28.8,56.16,56.16,18.72,27.36,0,0,0,0,0,0,0
경상대,1,2019-11-18,0,0,0,0,0,0,0,0,27.36,25.2,156.24,259.92,74.16,77.04,90,79.2,24.48,0,0,0,0,0,0,0
경상대,1,2019-11-19,0,0,0,0,0,0,0,10.8,154.08,380.16,537.84,544.32,626.4,594.72,504.72,337.68,115.2,2.88,0,0,0,0,0,0
경상대,1,2019-11-20,0,0,0,0,0,0,0,20.88,188.64,384.48,522.72,588.24,611.28,580.32,494.64,333.36,115.92,2.16,0,0,0,0,0,0
경상대,1,2019-11-21,0,0,0,0,0,0,0,22.32,187.2,370.8,506.16,577.44,594,565.2,469.44,274.32,87.12,0.72,0,0,0,0,0,0
경상대,1,2019-11-22,0,0,0,0,0,0,0,16.56,165.6,347.76,484.56,552.96,571.68,537.12,432,293.04,95.04,1.44,0,0,0,0,0,0
경상대,1,2019-11-23,0,0,0,0,0,0,0,15.12,160.56,342,474.48,548.64,554.4,524.16,436.32,295.2,93.6,3.6,0,0,0,0,0,0
경상대,1,2019-11-24,0,0,0,0,0,0,0,0,38.16,54,88.56,213.84,488.88,401.76,257.04,180.72,80.64,0.72,0,0,0,0,0,0
경상대,1,2019-11-25,0,0,0,0,0,0,0,10.08,87.84,228.24,272.88,213.84,263.52,165.6,152.64,92.88,7.92,0,0,0,0,0,0,0
경상대,1,2019-11-26,0,0,0,0,0,0,0,12.24,151.2,342.72,478.8,553.68,560.88,539.28,300.24,248.4,77.76,0.72,0,0,0,0,0,0
경상대,1,2019-11-27,0,0,0,0,0,0,0,2.16,70.56,146.16,136.8,45.36,6.48,72,110.88,76.32,32.4,0.72,0,0,0,0,0,0
경상대,1,2019-11-28,0,0,0,0,0,0,0,6.48,160.56,301.68,307.44,471.6,396,283.68,119.52,149.76,102.24,1.44,0,0,0,0,0,0
경상대,1,2019-11-29,0,0,0,0,0,0,0,11.52,149.76,344.88,486.72,565.92,589.68,556.56,473.04,316.8,102.96,1.44,0,0,0,0,0,0
경상대,1,2019-11-30,0,0,0,0,0,0,0,10.8,146.88,339.12,480.24,552.96,568.08,537.12,455.76,290.88,87.84,1.44,0,0,0,0,0,0
경상대,1,2019-12-01,0,0,0,0,0,0,0,0,10.8,26.64,51.12,72.72,32.4,23.04,7.2,2.16,0,0,0,0,0,0,0,0
경상대,1,2019-12-02,0,0,0,0,0,0,0,5.76,141.84,325.44,450,480.96,452.88,555.12,480.96,242.64,102.24,0.72,0,0,0,0,0,0
경상대,1,2019-12-03,0,0,0,0,0,0,0,9.36,146.16,331.2,472.32,549.36,580.32,288.72,213.84,111.6,33.84,1.44,0,0,0,0,0,0
경상대,1,2019-12-04,0,0,0,0,0,0,0,12.96,152.64,336.24,466.56,526.32,542.88,511.2,417.6,262.08,66.24,0,0,0,0,0,0,0
경상대,1,2019-12-05,0,0,0,0,0,0,0,10.08,162,355.68,491.04,558.72,582.48,543.6,454.32,270,66.96,0,0,0,0,0,0,0
경상대,1,2019-12-06,0,0,0,0,0,0,0,9.36,54,174.96,252,471.6,509.04,477.36,390.96,227.52,49.68,0,0,0,0,0,0,0
경상대,1,2019-12-07,0,0,0,0,0,0,0,12.24,161.28,360.72,499.68,570.24,579.6,540,447.12,277.2,69.84,0,0,0,0,0,0,0
경상대,1,2019-12-08,0,0,0,0,0,0,0,10.8,147.6,339.12,478.08,551.52,573.84,537.12,444.96,271.44,69.84,0.72,0,0,0,0,0,0
경상대,1,2019-12-09,0,0,0,0,0,0,0,9.36,141.84,331.92,467.28,534.24,549.36,513.36,421.2,249.84,58.32,0,0,0,0,0,0,0
경상대,1,2019-12-10,0,0,0,0,0,0,0,1.44,59.76,254.16,342.72,386.64,498.96,475.92,364.32,216.72,55.44,0,0,0,0,0,0,0
경상대,1,2019-12-11,0,0,0,0,0,0,0,2.88,93.6,219.6,230.4,473.04,424.8,146.88,216,73.44,35.28,0,0,0,0,0,0,0
경상대,1,2019-12-12,0,0,0,0,0,0,0,7.92,144.72,341.28,480.24,557.28,583.92,551.52,457.2,286.56,75.6,0,0,0,0,0,0,0
경상대,1,2019-12-13,0,0,0,0,0,0,0,10.8,123.12,252.72,349.92,488.88,494.64,243.36,207.36,182.88,69.12,0.72,0,0,0,0,0,0
경상대,1,2019-12-14,0,0,0,0,0,0,0,2.88,92.16,277.2,424.08,518.4,522,503.28,417.6,229.68,57.6,0,0,0,0,0,0,0
경상대,1,2019-12-15,0,0,0,0,0,0,0,5.76,118.08,298.8,433.44,515.52,537.12,457.92,408.96,195.84,29.52,0,0,0,0,0,0,0
경상대,1,2019-12-16,0,0,0,0,0,0,0,5.76,106.56,269.28,405.36,487.44,512.64,466.56,234.72,47.52,11.52,0,0,0,0,0,0,0
경상대,1,2019-12-17,0,0,0,0,0,0,0,0.72,61.92,84.96,56.88,191.52,133.92,175.68,150.48,89.28,20.88,0,0,0,0,0,0,0
경상대,1,2019-12-18,0,0,0,0,0,0,0,5.04,123.84,300.96,437.76,516.24,540,512.64,424.08,262.8,72,0,0,0,0,0,0,0
경상대,1,2019-12-19,0,0,0,0,0,0,0,1.44,114.48,299.52,447.84,532.08,564.48,532.8,414,147.6,40.32,0,0,0,0,0,0,0
